	metabolite	PNCA	PNCB	NADD-NaMN	NADE	SIRT	NAMPT	NADD-NMN	NT5-NaMN	NT5-NMN	NADR-NMN	PNP-NR	NADR-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	Summation Error	temperature
2174	NR	0.0060585212754139	inf	-0.239835689419029	inf	0.0215027243502921	inf	-inf	inf	0.0	8.665721735306e-312	8.65774282714e-312	0.0	0.0	8.65774282714e-312	0.0	0.0	0.0	0.0	6.95194986536514e-310	80.0
2175	NAR	-4.58762430162971e-21	-inf	-1.3629140036522818e-20	inf	-1.6180522453211024e-20	-inf	-inf	inf	6.95194987151844e-310	0.0	8.665568262943e-312	0.0	6.3244936108728e-310	0.0	7.4e-323	0.0	8.66556826745e-312	1.471974033262916e+224	0.0	80.0
2176	NAM	-0.000198325723149	-8.267485489427232e-11	-0.0001249787054691	-7.617671155221808e-10	-0.0001249884422166	1.0502023744032916e-11	0.0687569642679509	-8.267665447579411e-11	7.816802374319624e+160	5e-324	0.0	0.0	8.6655678869e-312	7.4e-323	8.66556788121e-312	0.0	2.152949024863e-312	-1.950210311582207e-309	0.0	80.0
2177	NaMN	-0.0004925407386529	1.0019097506876626	-0.000301203671032	-0.000282568149723	-0.0003012537490772	1.0019097983358056	-0.0691786193561718	1.0019315592324267	-1.4668362723119e-310	3.5885099391757e+246	-1.890454892624225e-309	0.0	8.6655678869e-312	8.665568656694e-312	5e-324	0.0	0.0	8.665567890694e-312	7.4e-323	80.0
2178	NMN	9.2930626328377e-11	-9.70150098354278e-07	6.04976639868394e-11	2.1539904311782123e-10	6.05189932458772e-11	2.1353040056787786e-07	-1.4618093886285694e-08	-9.701712156155091e-07	0.0	5.5104993442786e-310	8.66556788121e-312	7.4e-323	8.6655678869e-312	0.0	8.40735241e-315	-1.93391338196476e-309	0.0	8.665567890694e-312	8.66556856539e-312	80.0
2179		0.0005893461157925	-0.8215187230963564	0.0003730225573639	0.000231693377392	0.0003730734825028	-0.8215199459401056	-0.0120332578110482	-0.8215366050740844	-1.87415796041641e-309	0.0	8.665567888323e-312	8.665569387357e-312	1.27e-321	0.0	0.0	8.665567890694e-312	-1.5211596074016e-310	8.665567890694e-312	0.0	80.0
2180	NAD	5.553307727268299	-3.0752753801488064e-07	-0.4631254518005597	-2.962135093769401e-06	-0.4631802618904589	3.776591325132768e-08	-0.1820739729058071	-3.075342319591993e-07	8.66556788358e-312	7.4e-323	8.66556788121e-312	0.0	1.9763283978491047e+166	-1.917616470479877e-309	0.0	8.665567895437e-312	8.66556840982e-312	1.27e-321	0.0	80.0
2181	NaAD	-5.569168565492334	3.083993304344182e-07	0.4645529548474571	2.9705939490477277e-06	0.464492439317817	-3.787235081739713e-08	0.1826985541282727	3.084060433550223e-07	8.66556788358e-312	8.66556866452e-312	2.0850952904760424e-115	0.0	5.4867164006669e-310	8.6655678869e-312	7.4e-323	8.665567890694e-312	0.0	8.40735241e-315	-1.961074959821677e-309	80.0
2182	NR	1.4672372719553849e-05	5.723059366644354e-12	-0.0001059365863585	-6.508952603493394e-12	9.485385228619752e-06	-1.3253811630625858e-12	-0.0001049852575668	5.72318393895487e-12	8.66556788358e-312	0.0	2.152949024863e-312	-1.901319535681776e-309	0.0	8.6655678869e-312	8.66556869938e-312	1.2169745500743517e-152	0.0	0.0	8.665567891643e-312	80.0
2183	NAR	7.384557959495643e-05	-0.1521460650116599	4.514111445936126e-05	-0.0001738944773447	4.51486724875231e-05	-0.1521460722468728	0.0105115781629006	0.8478769924917555	5e-324	0.0	0.0	8.66556789449e-312	7.4e-323	8.6655678869e-312	0.0	8.40735241e-315	-1.94477800430001e-309	0.0	8.665567891643e-312	80.0
2184	NAM	-1.1336660268361596e-05	1.0000029784886728	9.746420122051515e-06	inf	9.782450730591684e-06	1.0000009552816196	9.71824055006432e-06	inf	8.66556767623e-312	0.0	0.0	0.0	8.665567740815e-312	0.0	8.66556774461e-312	9.549431806710249e-307	0.0	1.4403395576571117e+214	1.8044389576457636e+219	80.0
2185	NaMN	1.0997932950931945e-12	1.149646153842037e-12	3.950816396003756e-12	-inf	3.966008960731113e-12	7.245477416802335e-14	3.939169068750791e-12	inf	-1.6307602258116e-311	1.935053730481272e+166	-2.1730304778871e-310	0.0	8.665567740815e-312	0.0	2.3146356994282737e-152	0.0	0.0	4.810551760417881e+228	6.384817655096139e+20	80.0
2186	NMN	9.782046218673218e-09	-0.3836279970570312	3.472623651546901e-08	-inf	3.5285900257769255e-08	5.852762084969415e-10	3.4625834031974536e-08	-inf	0.0	5.4867164006669e-310	8.665567739866e-312	0.0	8.665567740815e-312	0.0	2.152949024863e-312	-2.6076153712956e-310	0.0	9.279233746389736e+199	7.727819902446094e+228	80.0
2187		6.385176928882372e-08	-0.6163729202903873	2.281714428690814e-07	-inf	2.3028890543462465e-07	-1.0000016297438006	2.275117365801241e-07	-inf	-2.01006115579947e-310	0.0	8.66556773797e-312	0.0	1.27e-321	0.0	0.0	1.5307428019949703e-94	-2.1739935768354e-311	1.0635294425628266e-94	3.483440164960454e+228	80.0
2188	NAD	1.1377139261169602	-0.2082014871577614	-1.011073347384169	inf	-1.0149833400262274	0.0680714834755122	-1.008150057299077	-inf	8.66556773939e-312	7.4e-323	8.665567739866e-312	0.0	0.0	-2.4446462564468e-310	0.0	3963608.792127526	7.2020768756615385e+252	8288597344216406.0	3978982.7926151054	80.0
2189	NaAD	-1.1666762127235442	0.2133455363367212	1.042525388781412	-inf	1.0402463685622605	-0.0698043488341264	1.0395111620792044	inf	8.66556772184e-312	8.665567697574e-312	0.0	0.0	0.0	8.665567741763e-312	7.4e-323	1.4719743965489555e+224	7.932538912301001e+68	3.819482591556362e+180	1.1415631926304748e+243	80.0
2190	NR	9.29140234621866e-05	0.0001383083342594	-0.0057693004712697	inf	0.0004893652746562	5.558546208397711e-06	-0.0057526197713719	inf	8.665567739866e-312	0.0	8.66556736991e-312	-2.28167690846577e-310	0.0	8.665567741763e-312	8.66556769473e-312	4.536852279523401e+217	1.0766265412448132e+277	2654876.714460901	9.040504396019611e+223	80.0
2191	NAR	-4.172577704291835e-12	-4.345343782663834e-12	-1.4989260696647842e-11	inf	-1.5046900760591138e-11	-2.496521396903773e-13	-1.494592194831252e-11	inf	5e-324	0.0	8.665557819897e-312	8.66556407943e-312	0.0	8.665567741763e-312	0.0	6.441886767585381e+170	2.3164910662874864e-152	1.6779200365728925e+243	9.750238216029356e+199	80.0
2192	NAM	-0.763766554169119	0.0052000715534754	-0.3806787528042505	0.4583063516876862	-0.4801146561882153	0.0052012053098021	-0.3792731062608295	0.0052204271376451	8.665567813857e-312	0.0	1.0862775065327645e-71	7.4e-323	0.0	7.4e-323	0.0	0.0	8.66556867875e-312	7.4e-323	3.5e-323	80.0
2193	NaMN	0.2738878941295359	0.9962750255280995	0.1724382589027731	-0.4735544988102063	0.172155014871032	0.996276316573816	0.1718015350488813	1.0001749257371122	-1.4988044776441533e-154	8.665568901987e-312	4.824071209201689e+228	8.66556783528e-312	0.0	0.0	0.0	0.0	0.0	8.665371366084e-312	6.384815116218044e+20	80.0
2194	NMN	1.2949403817269878e-06	-3.5935067936682354e-08	6.842477817697818e-07	-1.311845017170829e-06	8.140033206364312e-07	3.744864808451516e-06	6.817212143632101e-07	-3.607573509732114e-08	6.9519498728354e-310	0.0	4.4e-323	-1.341791481497497e-309	8.665567838165e-312	8.65774282714e-312	8.66556867519e-312	2.1219957905e-314	0.0	9.27923374638954e+199	4.66552636493865e-62	80.0
2195		0.7608944657201392	-0.0156414486197204	0.3788710970101534	-0.4533425462183867	0.4783102235426117	-0.0156463767081747	0.377472125189448	-0.0157026767818024	0.0	7.4e-323	7.4e-323	8.66556783757e-312	0.0	8.665675254795e-312	8.665697413837e-312	8.665584276283e-312	-1.4989524274834506e-154	1.0635294425628266e-94	3.483440164949898e+228	80.0
2196	NAD	0.7261385793839162	0.0143755130878519	-0.5755768573195582	1.2669805621564163	-1.4317799028475924	0.0143788915677596	-0.5734515544549035	0.0144317857680391	3.4962533436207605e+246	0.0	6.95194986536514e-310	0.0	6.95194986538175e-310	0.0	0.0	0.0	6.9519498728354e-310	0.0	4.4e-323	80.0
2197	NaAD	-0.7648594502901005	-0.0151420818294655	1.1326026855792837	-1.3345417025901818	1.4086507013841207	-0.0151454080816852	1.1284205792187132	-0.015201355230521	8.66556783528e-312	8.657742827143e-312	0.0	7.4e-323	0.0	0.0	-1.36895302049923e-309	0.0	0.0	7.4e-323	7.4e-323	80.0
2198	NR	0.0381521284386496	0.0007553092304981	-0.556456321522428	0.066568787585808	0.02422819935786	0.000755254409045	-0.554401620915576	0.0007582658762179	0.0	8.665675260487e-312	8.65774282714e-312	0.0	0.0	0.0	0.0	0.0	1.076626217248244e+277	0.0	6.95194986536514e-310	80.0
2199	NAR	-0.2798405255571652	-0.8396046080850792	-0.1697675740910116	0.3126162949365739	-0.175899256590604	-0.8396056239021329	-0.1691407116723762	0.162763665705475	6.95194987284965e-310	0.0	8.66556783686e-312	0.0	-6.3244936108728e-310	0.0	7.4e-323	0.0	8.665567841367e-312	1.6779197143673458e+243	0.0	80.0
2200	NAM	-3.271684377683308e-09	inf	-3.32829020831362e-10	inf	-3.325476446077349e-10	inf	-inf	inf	8.66556767623e-312	0.0	3.0623411923253e-310	7.4e-323	0.0	7.4e-323	0.0	0.0	0.0	7.4e-323	4e-323	80.0
2201	NaMN	5.67441197055113e-13	inf	2.841900374980006e-13	-inf	2.841767864075061e-13	inf	inf	inf	-1.4927613922344152e-154	1.935053730481272e+166	-2.17303047617743e-310	8.66556773789e-312	6.95187041078133e-310	0.0	0.0	0.0	0.0	8.665793886755e-312	6.384815116218036e+20	80.0
