temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway	objective
90.0	1.313930980329707e-12	1.3141405231371648e-12	1.31393098055386e-12	1.3139309805538597e-12	6.9614881108891885e-06	7.044245247061724e-06	7.031281855236896e-06	5.825265280014116e-20	6.591876671361526e-14	3.0899069413587605e-20	6.590578461248462e-14	5.0892307377072116e-27	1.085501116921155e-20	1.2963325906091818e-08	2.0948433068103485e-16	2.944939081401156e-25	1.2951202061204235e-17	6.979505827868765e-08	NAMPT	min_ratio
90.0	4.378427613803202e-12	4.3806229638022465e-12	4.378427613772912e-12	4.378427613772911e-12	2.2096385158815305e-06	2.2445311046336484e-06	2.239122305861493e-06	3.2786456748213026e-16	1.7366549265619894e-11	1.0547185465025838e-17	2.896964582379326e-14	1.434514773102697e-21	3.920741217394056e-18	5.391432233439798e-09	1.8674868963671165e-15	3.23942362807916e-16	1.7337569072610632e-11	2.9488168407574536e-08	NAMPT	min_ratio
90.0	6.605698251796354e-10	1.0569275884640422e-09	6.605698251175369e-10	6.605698251771992e-10	3.048132605308744e-05	3.056192852241039e-05	3.054944672327593e-05	3.5673387809381794e-10	6.520307120400996e-10	1.4679012572367228e-10	5.052323897548347e-10	8.031158679922685e-11	2.764216716489323e-10	1.1976558547856101e-08	1.1993547131577892e-10	6.191161118073066e-16	8.196561592265651e-15	6.878124001395395e-08	NAMPT	min_ratio
90.0	3.568049355052703e-14	3.70803217232937e-14	3.568049353170171e-14	3.568049353173801e-14	8.075154830791462e-09	9.155794558245891e-08	7.918719811113687e-08	1.5590590586381163e-22	2.5201422366699755e-17	2.5198818370360863e-17	1.1992780000186619e-21	-2.1715051520601708e-18	-1.033476378739625e-22	1.2370747471596783e-08	1.399828274116927e-15	-1.671203884692086e-23	1.4047183388897409e-21	7.111207896056158e-08	NAMPT	min_ratio
90.0	3.740945987738623e-11	9.729062496735899e-11	3.7409459877350294e-11	3.740945987738163e-11	3.658698180666819e-08	1.1705424340362154e-07	1.0499954802437446e-07	2.3613167759890803e-11	1.4133960093699068e-10	9.154302232961679e-13	1.401884018151684e-10	1.531668201943034e-13	2.3454555141980492e-11	1.1914271208518065e-08	3.6421164150311185e-11	5.445792259839363e-15	2.357688985261143e-13	6.8449975677599e-08	NAMPT	min_ratio
90.0	4.283206456568356e-13	5.366637496810222e-13	4.2832064567593e-13	4.2832064567592997e-13	2.4102976383809054e-08	1.604012312487956e-07	2.4103152450127916e-08	1.6147680340445252e-14	4.0090080294343947e-10	1.0130044910327179e-11	2.6669641316308172e-14	2.7877625943834465e-15	6.603372837749293e-18	1.3590730804063456e-07	9.498318625888913e-14	1.3353314394588088e-14	3.907440883917959e-10	6.043869645429542e-13	NAMPT	min_ratio
90.0	4.230285993876222e-11	4.230490457915483e-11	4.230285994345206e-11	4.2302859943452055e-11	5.999709070040842e-05	6.00306981391537e-05	6.0024481215721805e-05	8.939036094829908e-22	4.984988385379427e-17	4.723269873949164e-17	2.613361322203375e-18	1.6973927918532114e-19	9.391588431728275e-21	6.216923429269266e-09	2.0446400416730206e-15	1.897113702212777e-24	3.8237920992496136e-21	2.743281817333047e-08	NAMPT	min_ratio
90.0	3.854778809403615e-14	3.85525974077916e-14	3.8547788032733295e-14	3.8547788032733314e-14	6.129261251484104e-07	6.964178642642817e-07	6.840373881354465e-07	2.5444590052323757e-17	1.1980971553506649e-09	1.198084602246711e-09	8.23833288416464e-18	2.4482053074974835e-17	1.6834418904081674e-25	1.2380463575893667e-08	4.809276877125748e-18	3.539030453744256e-23	1.2544865621476756e-14	7.111130153466162e-08	NAMPT	min_ratio
90.0	2.7430554798827143e-12	2.743058977604712e-12	2.7430554814283384e-12	2.7430554814283433e-12	1.6731357092396522e-05	1.678196485887684e-05	1.6774463864028964e-05	3.895033533782009e-25	1.5313566461911635e-17	1.531297853361857e-17	3.548416453124204e-23	6.977863100812162e-17	1.6169528469085482e-22	7.500994836843652e-09	3.4972235377615916e-18	3.4754466755896802e-22	5.524441283921371e-22	4.3109514698951435e-08	NAMPT	min_ratio
90.0	6.785095682338195e-18	6.7851666454596124e-18	6.7851102783784485e-18	6.785110278378431e-18	8.568929311133806e-09	9.205679586357254e-08	7.968544542403188e-08	7.901607075315749e-30	2.520264410329212e-17	2.5202496563770835e-17	3.2270835745179444e-26	3.689707212544204e-18	4.724529377576798e-27	1.2371350462608711e-08	7.0945952094775e-23	2.9814065765316524e-24	1.4750725045509137e-22	7.111651609661499e-08	NAMPT	min_ratio
50.0	1.8355342944637388e-18	1.8355341644329527e-18	1.8355285329511594e-18	1.8355285329511664e-18	9.267782677813674e-08	9.330799444441799e-08	9.313186837020004e-08	6.074344524528896e-26	7.128945521321655e-15	5.682110964912828e-24	7.116260244100752e-15	-2.4916198014606827e-31	-3.120497609587773e-22	1.7611894518097837e-10	5.570738330265078e-24	-5.0805115810017614e-27	1.2685271538793944e-17	4.5404159399027323e-10	NAMPT	min_ratio
50.0	3.231837864809591e-12	3.2329446696064957e-12	3.2318378647005655e-12	3.231837864733631e-12	4.0087051985770735e-07	4.012032218169153e-07	4.011093301054873e-07	3.295503175965542e-19	1.0407362312777783e-16	3.902973847210004e-21	4.044325987270987e-21	1.341708190375949e-21	1.3902996662326556e-21	9.389160604545206e-11	1.1064766642550648e-15	3.2674234265506024e-19	1.0406567582794335e-16	2.420420869575303e-10	NAMPT	min_ratio
50.0	2.2602905363130056e-16	2.2714955810074374e-16	2.2602905365462723e-16	2.260290536540144e-16	5.872624487545186e-17	3.378177580089831e-10	2.4340500276935514e-10	1.6209578684181305e-24	5.082953906238568e-19	3.869138543953436e-25	6.091764879443252e-22	1.1972946879591168e-28	1.8850805229572082e-25	9.441275463909119e-11	1.1205028258927458e-18	1.4348861990751595e-24	5.076858272220579e-19	2.4340517016440575e-10	NAMPT	min_ratio
50.0	2.2953651870859946e-16	2.295386222222578e-16	2.295365718885555e-16	2.29536571888555e-16	5.724767597110215e-07	5.727184959399604e-07	5.726490586356508e-07	5.768563238323781e-22	1.7877288668565059e-12	7.830618776936838e-15	7.288202512051722e-14	1.807071773235402e-22	1.6660538806149058e-21	6.765740600804751e-11	8.131430873235955e-23	3.563956499851871e-22	1.7070162229590522e-12	1.722991542208874e-10	NAMPT	min_ratio
50.0	3.5293131171640658e-12	3.5307122430041294e-12	3.529313117386212e-12	3.5293131173862094e-12	1.280919148234847e-06	1.2814059182902922e-06	1.2811574708574915e-06	1.33963481611717e-15	1.9137338487692657e-11	4.413125765676266e-21	1.9127485670625154e-11	3.090972895220983e-25	1.3396240637239328e-15	2.2931009431785513e-10	5.949080211174186e-17	6.302616330966542e-21	9.852812654372535e-15	2.418519357614764e-10	NAMPT	min_ratio
50.0	2.297231272155117e-16	2.297237264795939e-16	2.2972324725357126e-16	2.2972324705228936e-16	2.042099161639475e-06	2.042332139564493e-06	2.0422664783722927e-06	5.662018547675538e-28	3.538186590391435e-19	3.3060458668345336e-29	3.53744864073914e-19	4.671098765133751e-28	4.998046803685462e-18	6.56613105915805e-11	3.9139251525342995e-22	9.524555615784945e-24	7.380722908919317e-23	1.6731744483236432e-10	NAMPT	min_ratio
50.0	4.21182193678641e-17	1.19629241037625e-15	4.211821643488915e-17	4.211821528800421e-17	4.642118311922911e-07	4.648382793887856e-07	4.646629788528749e-07	1.6696627600046198e-21	9.414245464707523e-19	9.717447805148558e-27	9.377895997436128e-19	2.3817039613793888e-29	2.2984812981668356e-21	1.7530053496280196e-10	1.1541725254241355e-15	8.137070844127279e-26	3.6349370096930446e-21	4.5114770270842546e-10	NAMPT	min_ratio
50.0	2.2579994454958567e-16	2.2580191284618337e-16	2.257999446352581e-16	2.2579994463525754e-16	2.074024750314098e-09	2.416649763186352e-09	2.3208930875807438e-09	2.847279530724693e-27	5.155093427837819e-19	7.494248217636052e-21	4.43414743382696e-19	2.600191486971361e-26	1.5384641755167241e-24	9.575667505141238e-11	1.9682095489073404e-21	2.0471411252797047e-27	6.460035118345006e-20	2.468685631127709e-10	NAMPT	min_ratio
50.0	2.900359648436505e-17	2.900585953476918e-17	2.900359654501992e-17	2.900359654501997e-17	1.5751743571329805e-10	7.853408419899714e-10	6.097587524839471e-10	3.2737536752634735e-27	9.429284105803884e-19	4.223437595193715e-25	4.8668561656536735e-23	2.0653497461669267e-30	2.379994937062603e-28	1.755820885633359e-10	2.263013931332163e-21	4.2113300344093447e-26	9.428793196749725e-19	4.52241345774031e-10	NAMPT	min_ratio
50.0	1.7674150198844416e-12	1.780966625357603e-12	1.7674150198891492e-12	1.7674150198890436e-12	1.113539166068744e-07	1.1161061762503638e-07	1.1152705899038819e-07	7.514856840829354e-19	1.725052474249813e-17	1.7244335812707258e-17	1.9443793057357946e-21	7.552431909134853e-19	8.515719289662225e-23	8.35586346419901e-11	1.3551605386847664e-14	1.6978827488408813e-24	4.2445504851313464e-21	1.749097985337226e-10	NAMPT	min_ratio
50.0	1.7922388042370502e-14	1.2908958171244348e-13	1.7922388044224615e-14	1.792238804537733e-14	1.3126178363591603e-07	1.3188694988064935e-07	1.3171220431448801e-07	1.607915677337394e-19	9.384602048560026e-19	3.6308942904147873e-25	1.2786537726565723e-19	4.316041346601312e-25	1.5199347912841765e-19	1.747455649041836e-10	1.1116703287593102e-13	8.800579506801631e-21	8.105944645009164e-19	4.504386012786972e-10	NAMPT	min_ratio
50.0	6.867023888202018e-15	6.867452462926767e-15	6.86702388255227e-15	6.867023882552271e-15	1.1789728614830937e-07	1.185367766304575e-07	1.1834828804801774e-07	2.235187160887949e-19	7.59344127923626e-13	3.56710358962949e-21	7.59103322398556e-13	1.0288654010928386e-27	2.1894909324667574e-19	1.8772923831532846e-10	2.050616634214883e-19	6.3436310571524285e-25	2.4080195796619025e-16	4.5100876673235464e-10	NAMPT	min_ratio
50.0	2.295769385109637e-16	2.295813809336232e-16	2.295769394106848e-16	2.2957693941068386e-16	8.817967908154694e-09	9.055947653573792e-09	8.989427762631902e-09	8.3840977954126e-24	4.793374907519006e-16	4.024187982509313e-16	7.691501541208561e-17	1.3880277692410471e-19	2.6529619820299864e-20	6.651981402307736e-11	4.333779952266942e-21	1.1584029860213353e-26	3.677088883742453e-21	1.7146008405427028e-10	NAMPT	min_ratio
50.0	8.856538516876777e-19	8.577474292607637e-19	-1.3439143695384794e-25	-1.343996062989925e-25	4.591726099863917e-12	6.348947460373065e-10	4.5873866394127267e-10	-4.604816277327074e-27	9.459942075636537e-19	1.122083356869321e-18	3.2102040479628026e-20	-8.609457968678458e-19	-2.4631072771038224e-20	1.7615608252808403e-10	-3.1831238451052775e-21	-9.26585989137159e-23	1.3222068240298724e-20	4.5414693802827475e-10	NAMPT	min_ratio
50.0	9.988818088569903e-20	1.0032284264110031e-19	9.988815865941327e-20	9.98881586594193e-20	1.3703511418726548e-10	7.67347371853479e-10	5.911708357390528e-10	5.319079445019883e-23	8.003943803761586e-14	8.001988498301238e-14	1.535788502750634e-17	2.0459331867182687e-20	3.926674716896646e-24	1.7617651656129722e-10	4.346225480799026e-22	9.796674529151554e-27	4.1951695759710285e-18	4.541357216517498e-10	NAMPT	min_ratio
50.0	1.1268028542225672e-16	1.126803017359858e-16	1.1268015224087634e-16	1.1268015224087621e-16	8.60015369697686e-07	8.606291241751115e-07	8.6045748389571e-07	7.596759775226852e-26	2.7238947870197613e-15	2.7128791033909243e-15	4.109182532046733e-18	-1.882624869630166e-21	-2.8516010615212482e-24	1.7164026856349186e-10	1.7772548744986075e-23	-4.3775091741697405e-26	6.906501096791206e-18	4.421143105263675e-10	NAMPT	min_ratio
50.0	9.905442723195267e-15	9.905451773737074e-15	9.905442808892564e-15	9.905442808892568e-15	1.922161584101097e-06	1.922401272386555e-06	1.9223287780323463e-06	6.600717836922859e-21	1.9690015541049045e-13	1.964547905747164e-13	3.56400038690023e-19	7.016396365657184e-21	1.2728820351140208e-26	7.249390884561776e-11	9.0503912524441e-21	1.4516245393185845e-25	4.450084357353861e-16	1.672038366900985e-10	NAMPT	min_ratio
50.0	2.29444086714887e-16	2.294445246096278e-16	2.2944408236449957e-16	2.2944408236449957e-16	9.232606970750432e-07	9.235091734154134e-07	9.234337210443481e-07	4.630247444656439e-27	2.9581425416746374e-18	3.123804155748377e-20	6.945897032299971e-23	-2.209955763239392e-24	-4.9139203873673675e-27	7.545236813691393e-11	4.397835826796474e-22	-1.8911834837517407e-24	2.926835041146831e-18	1.7302419875019933e-10	NAMPT	min_ratio
50.0	3.8358744021477345e-12	3.88404874137005e-12	3.835874402124202e-12	3.835874402129271e-12	7.977182047175998e-07	7.982719537228131e-07	7.981138748696018e-07	1.7761486716502676e-14	3.4217864124129836e-13	7.293050428676613e-23	3.4201582420973066e-13	3.7873725514471655e-24	1.7761295406384256e-14	1.5773667658311514e-10	3.0412852532512625e-14	7.722603186262108e-20	1.6281695863707126e-16	3.99506024839817e-10	NAMPT	min_ratio
50.0	7.003416527258049e-12	7.0444504357305215e-12	7.00341652722377e-12	7.003416527223617e-12	1.5981194546959037e-06	1.598416650444071e-06	1.5982864870150558e-06	2.6300305211051592e-14	6.360870491239378e-13	1.228062052334718e-13	4.987785538123825e-13	5.195354328284373e-15	2.1099347655283672e-14	1.2965014817106017e-10	1.9928957627339907e-14	5.603165007656606e-18	1.4502290078083335e-14	1.7403573567936675e-10	NAMPT	min_ratio
50.0	5.4517155389434215e-18	9.913432607801502e-15	5.451721741610878e-18	5.451715502164554e-18	2.9259215338291263e-13	6.301564012895529e-10	4.5412277039184007e-10	1.433299433349409e-20	9.453401772502952e-19	2.9233978351476733e-24	9.4480312482198e-19	4.6851644972787865e-26	1.5141825734770144e-20	1.760336299732846e-10	9.907966560732146e-15	7.81841557749947e-26	5.3412903048150095e-22	4.538301836692634e-10	NAMPT	min_ratio
50.0	3.723913785191532e-16	3.725353045994986e-16	3.723913785054601e-16	3.723913785054474e-16	5.956654257705867e-11	6.898690834428551e-10	5.137130679607709e-10	2.0820813148534446e-25	9.459938443270774e-19	2.342771992627089e-23	9.4588126539013e-19	5.105422076113077e-26	2.0612859932165094e-21	1.7615601451989925e-10	1.4392588722452831e-19	1.774453201942783e-27	8.915121702095609e-23	4.5414689779130537e-10	NAMPT	min_ratio
50.0	8.69359801437487e-17	1.6212087775401575e-15	8.69359801613591e-17	8.693598016240522e-17	3.4593107234727267e-12	6.337448104585214e-10	4.5749030118415887e-10	2.2195234671060462e-21	9.465199052016848e-19	4.217497596212151e-25	4.966264163620812e-21	6.900257935908269e-26	8.125316677658931e-22	1.7625450832792327e-10	1.5342705779232841e-15	1.4069899574921795e-21	9.415532192883045e-19	4.540310773965859e-10	NAMPT	min_ratio
50.0	1.8599479031711138e-19	1.8604684763407192e-19	1.859948536264275e-19	1.8599485362628686e-19	2.685486788588403e-10	8.988372730633641e-10	7.226853797735553e-10	7.521957331023525e-29	9.459718271502001e-19	4.548762066284249e-22	2.1053480895652264e-21	1.8980452872785575e-27	8.78490881749057e-27	1.7615189228073601e-10	5.199625848321228e-23	3.595424771121695e-26	9.434116028540066e-19	4.541367011642658e-10	NAMPT	min_ratio
50.0	7.080551157163561e-18	7.080615390141871e-18	7.080551197427439e-18	7.080551197427445e-18	6.343812778840121e-13	6.303647417750696e-10	4.543684467920844e-10	9.286325266442758e-29	9.45140761624537e-19	5.0558619481585315e-25	9.269710318864042e-21	9.222689276808733e-31	1.6909412952284003e-26	1.759962940391863e-10	6.419262269963563e-23	1.5592429617410207e-26	9.358705457194785e-19	4.537340725934102e-10	NAMPT	min_ratio
50.0	8.155021558526431e-20	7.557647474164993e-20	-2.522261533883074e-25	-2.522262825026412e-25	1.3077114156463093e-11	6.433765503305969e-10	4.672188227118552e-10	-8.641808714208895e-27	9.460029943417344e-19	9.663815523701893e-19	1.609510384361223e-30	-8.967326886396895e-20	-1.4935100642409391e-31	1.7615772766213143e-10	-5.973733961627355e-21	-7.62227245818307e-27	8.993618321649865e-24	4.5414170857315595e-10	NAMPT	min_ratio
50.0	5.460650563046081e-20	5.460660594496241e-20	5.460650563210616e-20	5.460650563210417e-20	3.61194028518192e-14	6.303350104431274e-10	4.541802805717077e-10	1.4468988545908275e-31	9.459869813749178e-19	1.7601819142040883e-21	2.0777982521166478e-19	-3.474858516334073e-27	-4.1018799612154207e-25	1.7615472958074478e-10	1.0001828451229133e-25	-1.3278734815988382e-26	7.36446974249049e-19	4.541441605699107e-10	NAMPT	min_ratio
50.0	3.8579722976662893e-19	3.8579955415518737e-19	3.8579719265525583e-19	3.8579719265525573e-19	3.187201829588236e-13	6.305977762208083e-10	4.544419360068515e-10	1.5383922232170615e-28	4.326526143544216e-17	1.7207143416935373e-17	7.11408195848851e-20	3.5426013696772256e-25	1.4646447833092808e-27	1.7615581415728094e-10	2.3251811372253286e-24	4.886578226383603e-27	2.598697719892191e-17	4.5412321620824766e-10	NAMPT	min_ratio
50.0	6.553025821603277e-19	3.797008401439495e-21	3.873534609333999e-26	3.873539528114852e-26	7.028892006599242e-09	7.659292940448842e-09	7.482991749407257e-09	1.6862542853812132e-22	1.2021301782872562e-13	4.977689223187598e-16	1.1968827179575283e-13	-2.7033725239917318e-21	-6.500243827652739e-19	1.7618147594572675e-10	9.174101335170766e-22	-1.3462897097394736e-24	2.714093654242459e-17	4.540997429826195e-10	NAMPT	min_ratio
50.0	1.9246213754069448e-16	1.9264549621026363e-16	1.9246213880908076e-16	1.924621388090807e-16	1.2655351010781126e-08	1.3250261865749897e-08	1.3041129279003715e-08	6.072460647109913e-21	2.567714536316912e-14	2.3042645216016595e-14	1.483871024078497e-18	-4.724901414744705e-20	-3.0426374171273543e-24	2.09129952246026e-10	1.8341104224681429e-19	-4.9310933238488435e-23	2.633016276128456e-15	3.857784606847385e-10	NAMPT	min_ratio
50.0	7.08574841038166e-17	4.45471455891371e-11	7.085905045113299e-17	7.08573936222561e-17	1.6635384293649172e-06	1.6639206915414938e-06	1.6638045402184255e-06	4.2981111636413446e-11	1.0757519946528572e-11	2.5246919274716855e-16	3.0451286108777206e-17	4.291964073538971e-15	1.2559978054185939e-14	1.0539405562912764e-10	1.5702550594035915e-12	4.296425969419523e-11	1.0757237026049714e-11	2.66110924327388e-10	NAMPT	min_ratio
50.0	1.50891044533833e-13	1.5661838811413068e-13	1.5089104452348998e-13	1.508910445235261e-13	4.556932226420278e-07	4.563580879296441e-07	4.561310570912246e-07	4.9579096776417746e-17	7.347641280323872e-15	1.834449525994642e-24	7.347586053963788e-15	1.2396787008386212e-26	4.9653292727994276e-17	2.2702349077893424e-10	5.677764495129655e-15	3.408560540060692e-24	5.52245256222216e-20	4.379853402407984e-10	NAMPT	min_ratio
50.0	7.707353234727926e-13	7.743241099828026e-13	7.707353236126945e-13	7.707353236127221e-13	7.394281807902184e-07	7.400698526370367e-07	7.398602726357336e-07	2.946858623517602e-15	6.381886696038002e-13	6.381850339011858e-13	1.0644943698165976e-22	2.2412583350522486e-15	3.738424914523642e-25	2.0957999766686617e-10	3.5887863930203216e-15	1.166155797265584e-22	3.6355961648782075e-18	4.328625808390106e-10	NAMPT	min_ratio
50.0	2.296819220131575e-16	2.2968206285500835e-16	2.2968199722318556e-16	2.2968199722144947e-16	2.9828034905791894e-07	2.985144168779217e-07	2.9844896135061533e-07	1.6156352139829e-27	1.9683654129888343e-17	3.967149029916115e-24	1.0827018901195351e-17	2.8210713126358664e-28	7.699179104734586e-22	6.545577582101659e-11	2.0012471756639214e-23	5.7522762767925345e-24	8.856631261546194e-18	1.6861225805763606e-10	NAMPT	min_ratio
50.0	2.282903263605924e-16	2.282905392822855e-16	2.2829021368706987e-16	2.2829021368706987e-16	6.438434613032921e-07	6.441260076337748e-07	6.440451861365907e-07	5.711813369225471e-27	8.106842238672226e-18	8.105981110424736e-18	2.0204249855490612e-22	4.426204975521587e-20	1.1032366103310775e-24	8.082149718871184e-11	2.1201089768299693e-22	3.2870287398497065e-26	6.590857489314791e-22	2.017250615835386e-10	NAMPT	min_ratio
50.0	2.9821545259099187e-16	2.982181097345533e-16	2.9821545395981365e-16	2.982154539598219e-16	1.1407041033654033e-07	1.1470142208458291e-07	1.1452435414299129e-07	1.5926586558105182e-21	9.792358564885893e-13	4.33621994291102e-19	5.915943175956748e-15	4.6937997651873266e-26	6.369254271358448e-22	1.760887060568552e-10	1.063163024765574e-21	9.570843860653189e-22	9.73319479690638e-13	4.539441047783012e-10	NAMPT	min_ratio
50.0	4.450365143225617e-12	1.7355031914241155e-11	4.450365144652084e-12	4.4503651433844096e-12	1.6421920332098369e-06	1.6424312107220702e-06	1.6423564739890051e-06	4.2496816922975004e-12	1.381484848024979e-13	1.3519817098365515e-20	1.3814499876341006e-13	4.159026348584455e-19	4.249680424147457e-12	7.459858459431926e-11	8.654985494461374e-12	9.756665505218967e-19	3.472519270720748e-18	1.6889114431138479e-10	NAMPT	min_ratio
50.0	6.152770576928128e-14	6.15465812074604e-14	6.152770577265713e-14	6.152770577265732e-14	2.3570857574913667e-08	2.418891696701572e-08	2.39955210715757e-08	8.659260757774631e-22	3.291944542385904e-17	8.635040220797353e-25	3.0991678206521606e-17	2.3165782925367748e-29	8.314338598970571e-22	1.9339586252100374e-10	1.887456907931362e-17	4.7235950029912795e-25	1.9277663538334447e-18	4.247250243675446e-10	NAMPT	min_ratio
50.0	1.8079455369650715e-12	1.8079569128114157e-12	1.807945536956992e-12	1.807945536956992e-12	1.533648921761172e-07	1.5384730576748444e-07	1.537104294971622e-07	1.1357805901710478e-18	5.53574151759218e-14	1.115741578086039e-16	3.9521790556203296e-17	1.9342459863108898e-19	6.84938177056241e-20	1.368210244822508e-10	1.0433498515762243e-17	8.738540271558286e-19	5.5206319227556987e-14	3.473452665809521e-10	NAMPT	min_ratio
50.0	2.2914822145827403e-16	2.291481617555961e-16	2.291480511345442e-16	2.2914805113454423e-16	1.938568252855644e-06	1.9388225506881667e-06	1.9387504252853472e-06	9.45952108706569e-29	3.885730654529661e-19	1.0179103125719546e-19	2.8458907643572575e-19	-4.347720795538498e-23	-1.2155430891168152e-22	7.212540252171337e-11	6.5389855582117e-23	-8.554961200371351e-27	2.192957760044909e-21	1.821726588624312e-10	NAMPT	min_ratio
50.0	2.3113155027497365e-17	2.3113341494715404e-17	2.3113170105422638e-17	2.311317010542263e-17	5.404552626705348e-07	5.410889866379855e-07	5.409060758481291e-07	8.99570116238448e-24	3.27500228634916e-14	3.2749211857288545e-14	6.751009219606833e-20	-6.050667433906134e-20	-1.2473005958089722e-25	1.8291078904443154e-10	1.8646806533199164e-22	-1.2546331989043131e-26	7.43496110846596e-19	4.5081320070841625e-10	NAMPT	min_ratio
50.0	6.293324672312864e-15	2.7442879137506153e-12	6.293324683047092e-15	6.293324672504492e-15	3.295554263869253e-09	3.8285907038253606e-09	3.6787377305074725e-09	5.221259926519538e-13	1.3149960886300112e-13	2.162023439363148e-24	1.3149478215939533e-13	8.584736409521478e-24	5.221257613087562e-13	1.4972147370899593e-10	2.2158685964347432e-12	1.7504619842339722e-19	4.826701443770593e-18	3.8318975996292133e-10	NAMPT	min_ratio
50.0	2.294725728826919e-16	2.2948526121209856e-16	2.294725727752071e-16	2.2947257277520723e-16	1.053601350612027e-09	1.2957723275523686e-09	1.2277897855286831e-09	6.4970204913280746e-21	2.6399473016374855e-13	1.5761365861894762e-16	1.3053151547774306e-14	6.666757432564784e-23	5.513530859297555e-21	6.771870490724505e-11	6.2074385136778894e-21	9.67494360180754e-22	2.5078396495735527e-13	1.741886643891662e-10	NAMPT	min_ratio
50.0	1.3345843054053065e-18	1.3556625551746181e-18	1.3345843267814287e-18	1.3345843267173341e-18	3.967084883901389e-15	6.302626676647422e-10	4.541191080033757e-10	3.049244509739984e-26	9.459273158732848e-19	3.959305961569575e-25	6.201479242626659e-20	1.1014513488197755e-30	1.7252083342715838e-25	1.7614355851208156e-10	2.107819796557137e-20	2.2459029785798066e-26	8.83912127516422e-19	4.541151424564341e-10	NAMPT	min_ratio
50.0	1.044606593550475e-18	1.0446073176139193e-18	1.044606629193504e-18	1.0446066291935037e-18	1.0534254216630707e-11	6.408338681931405e-10	4.646781753062442e-10	1.04749717825501e-30	9.459921263666068e-19	9.45914934678018e-19	1.0183780876939163e-26	-1.001183438883578e-20	-1.0778805139255908e-28	1.7615569286899907e-10	7.240925685172369e-25	-7.46123058558852e-27	7.71815048079757e-23	4.5414392215204027e-10	NAMPT	min_ratio
50.0	7.681944518102512e-15	7.683820236306801e-15	7.681944518099087e-15	7.681944518099085e-15	8.781799666794865e-11	7.183306861839762e-10	5.418572139344944e-10	2.713472410417434e-24	9.476893920981845e-19	9.322896022269722e-19	2.7559672194745985e-27	2.7199978659737976e-20	8.040661332201846e-29	1.7647347223412112e-10	1.8757140864021897e-18	4.103628953392363e-24	1.5399787115244435e-20	4.540468992110244e-10	NAMPT	min_ratio
50.0	8.534198328652791e-21	2.4578168931619618e-20	8.534140842965521e-21	8.534140843728808e-21	5.690431906455178e-14	6.303635165042422e-10	4.542022491388474e-10	2.320980867508165e-26	9.460218954172426e-19	5.647713921706142e-20	6.968292771557643e-19	-4.038690325174282e-25	-4.983038616933557e-24	1.761612664800609e-10	1.6044005012719536e-20	-1.2586938434100361e-26	1.9271547904441677e-19	4.541453448241062e-10	NAMPT	min_ratio
50.0	3.3185105930725005e-14	3.3185310849672173e-14	3.3185105930538764e-14	3.3185105930530504e-14	2.873118851800358e-09	3.3893074232950635e-09	3.2450346467396942e-09	2.964426261165767e-25	7.755358256132314e-19	8.140715419960149e-24	1.631944415657805e-22	-9.523115215829088e-26	-1.9090698822504058e-24	1.4427277751401606e-10	2.0491883613996002e-19	-8.284341949890654e-23	7.753644905694718e-19	3.719489791460381e-10	NAMPT	min_ratio
50.0	1.6330565795294953e-15	1.6331239305792253e-15	1.6330565794434898e-15	1.63305657944349e-15	4.573488849049106e-12	6.348932461787128e-10	4.5868589213260907e-10	9.743231734744064e-26	9.462680519715192e-19	9.461974319795252e-19	3.588509055143132e-26	3.4280120429139205e-20	1.3000936000635695e-27	1.762073540457489e-10	6.735103291567886e-20	2.335625151418552e-26	7.058410690285626e-23	4.541140363404236e-10	NAMPT	min_ratio
50.0	2.5608631052401506e-12	2.5641581354131675e-12	2.560863105276228e-12	2.5608631052675575e-12	1.1264917227701886e-06	1.126931352469375e-06	1.1268076479506296e-06	3.571299550045364e-14	4.985632991686891e-12	4.97948389148191e-12	1.1004512008991013e-21	3.5712590033927185e-14	7.892108253872212e-24	1.236983698615545e-10	3.2946273837582254e-15	4.0278134613773144e-19	6.149099104528966e-15	3.184860433301326e-10	NAMPT	min_ratio
50.0	3.970959720871815e-19	3.9702421095104092e-19	-1.8767875776695174e-27	-1.8770549450886887e-27	8.093235193924036e-10	1.4403603361575269e-09	1.263182558012279e-09	-2.516994382321125e-27	3.723722974078763e-17	3.7057501873714395e-17	4.993057010919816e-26	-3.9707059954640736e-19	-5.350053396844887e-28	1.7717777806478737e-10	-4.4456219746919496e-23	-2.7304512793694346e-23	2.79001921646088e-19	4.5385903871915594e-10	NAMPT	min_ratio
50.0	3.838309553434054e-13	3.8383225222713667e-13	3.8383095535585955e-13	3.838309553558601e-13	8.663204058421031e-07	8.669118927390999e-07	8.667460019711404e-07	1.7964291977975817e-19	8.536968655243328e-14	5.64143350050198e-14	5.181886942505503e-21	1.7733872064745602e-19	1.6286657987503213e-26	1.6586181257218846e-10	1.2960524956860017e-18	8.312052766596623e-22	2.895534636552655e-14	4.259799600286796e-10	NAMPT	min_ratio
